"","CLIP_NAME","GENRE","FAMILIARITY","TRACK_TITLE","ARTIST","MEDIA_RELATION_or_PERFORMER","RELEASE_DATE","VOCALISATION","VOCALISATION_TYPE","CLIP_TIME_START","CLIP_TIME_END","SPOTIFY_PLAYLIST_LINK","group","style_familiarity_M","style_familiarity_SD","clip_familiarity_M","clip_familiarity_SD","contrast_M","contrast_SD","enjoyment_M","enjoyment_SD","valence_M","valence_SD","arousal_M","arousal_SD","cluster","id_genre","id_genre_perc","genre_correct","id_decade","id_decade_perc","decade_correct","id_location","id_location_perc","thought_type","thought_type_perc","freq_context_words"
"113","Dance_LOW_16","Dance","Low","Helpless - Monster Mix","Mÿon, Shane 54, Aruna",NA,"2006","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/23O6HKnm6hsjGQImyJKK7l?si=0579db73ee6b492c",16,3.7741935483871,0.9204954252776,1.48387096774194,1.06053344256355,1.90322580645161,0.943569065116678,3.32258064516129,1.22166817028175,3.48387096774194,1.09151172667194,4.19354838709677,0.749193114344123,1,"Electronic",48.9795918367347,61.2903225806452,"2010s",41.9354838709677,32.258064516129,"Europe",51.6129032258064,"music",54.8387096774194,"bar, show"
"114","Dance_LOW_17","Dance","Low","I Love You - Cosmic Gate Remix","Steven Moebius Albert, Ralph Kyau",NA,"2012","no",NA,00:01:11,00:01:41,NA,17,3.09677419354839,1.35042804842705,1.45161290322581,0.9605106168915,2.67741935483871,1.13686987746161,3.51612903225806,1.28765854019186,3.54838709677419,1.05951906314199,4.32258064516129,0.87128628185358,1,"Electronic",45.8333333333333,58.0645161290323,"1990s, 2000s",32.258064516129,29.0322580645161,"Europe",64.5161290322581,"music",48.3870967741936,"bar, radio"
"115","Dance_LOW_18","Dance","Low","Make Me Want You - Dance Remix","Thomas Donovan",NA,"1998","no",NA,00:00:00,00:00:30,NA,18,2.57894736842105,1.26558562338864,1.68421052631579,1.2966748150953,2.5,1.13304182790565,2.81578947368421,1.33265155637061,3.23684210526316,0.852158167221917,3.76315789473684,0.819828938199282,1,"Electronic",52.6315789473684,31.578947368421,"1990s",31.578947368421,31.578947368421,"Europe",63.1578947368421,"music",55.2631578947368,"game, video"
"116","Dance_LOW_19","Dance","Low","Rock Music - (Don Disblo Remix)","2 Faced",NA,"2006","no",NA,00:04:30,00:05:00,NA,19,3,0.982607368881035,1.3,0.749712588607955,1.53333333333333,0.628810224829857,3.06666666666667,1.25762044965971,3.4,1.03723771092528,4.23333333333333,0.626062315579292,1,"Electronic",41.6666666666667,53.3333333333333,"2010s",36.6666666666667,26.6666666666667,"Europe",56.6666666666667,"music",56.6666666666667,"bar, game, video"
"117","Dance_LOW_20","Dance","Low","Self Esteem (Klubbrockerz Mix)","Stars ’n’ Stripes",NA,"2006","no",NA,00:00:41,00:01:11,NA,20,4.09090909090909,0.94748470843981,1.60606060606061,0.89928422715631,1.84848484848485,0.939455032226534,3.21212121212121,1.31713647161123,3.87878787878788,0.892943718746308,4.75757575757576,0.435194139889245,1,"Dance",50,75.7575757575758,"2000s",42.4242424242424,42.4242424242424,"Europe",66.6666666666667,"music",42.4242424242424,"bar, club, movie, soundtrack"
"118","Dance_LOW_21","Dance","Low","These R The Times","Da Sunlounge & Inland Knights",NA,"2010","no",NA,00:00:00,00:00:30,NA,21,2.59375,1.18755305484198,1.53125,0.983226256244076,1.5,0.762000762001143,2.71875,1.32554006035763,3.125,0.975506485486286,3.5625,0.981687158630159,1,"Electronic",36.3636363636364,34.375,"2000s",31.25,25,"Europe",46.875,"music",43.75,"movie, party"
"119","Dance_MED_01","Dance","Medium","California Dreamin' - Tek-House Extended","Royal Gigolos",NA,"2017","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/5JX4p0dGFoKNuvg4QSwCfC?si=82a5c0b37c3b4802",1,3.29411764705882,1.14228404270768,1.88235294117647,1.24959886611793,2.52941176470588,0.960911628946843,3.38235294117647,1.15508640323159,3.44117647058824,0.785905247993376,4.08823529411765,0.830029099848533,3,"Electronic",50.8771929824561,55.8823529411765,"2000s",38.2352941176471,23.5294117647059,"Europe",58.8235294117647,"music",55.8823529411765,"bar, movie"
"120","Dance_MED_02","Dance","Medium","Dear Jessie","Rollergirl",NA,"1999","no",NA,00:00:00,00:00:30,NA,2,2.88235294117647,1.27361822647498,1.52941176470588,0.861123090404092,2.82352941176471,1.08629445852581,2.88235294117647,1.00798947452276,3.38235294117647,0.985184366143778,3.70588235294118,0.798840514469523,3,"Electronic",45.0980392156863,52.9411764705882,"2000s",44.1176470588235,29.4117647058824,"Europe",55.8823529411765,"music",55.8823529411765,"bar, radio"
"121","Dance_MED_03","Dance","Medium","Do You Know (I Go Crazy)","Angel City",NA,"2004","no",NA,00:00:00,00:00:30,NA,3,3.79411764705882,1.14889701426025,1.55882352941176,1.02072987761991,1.82352941176471,0.968303365789691,3.02941176470588,1.42457423980145,3.29411764705882,1.19416286805306,4.38235294117647,0.603761235285532,3,"Electronic",53.8461538461538,50,"1990s",35.2941176470588,23.5294117647059,"Europe",73.5294117647059,"music",58.8235294117647,"background, bar, movie"
"122","Dance_MED_04","Dance","Medium","La Niña del Volcán (Polocorp Remix)","YoSoyMatt",NA,"2019","no",NA,00:03:00,00:03:30,NA,4,2.23529411764706,0.889631300184172,1.32352941176471,0.638207159076591,2.23529411764706,0.986540436112764,2.58823529411765,1.04787366399117,3,0.921132372943677,3.02941176470588,0.869876135997884,3,"Electronic",44.6808510638298,17.6470588235294,"1980s, 2010s",23.5294117647059,23.5294117647059,"Europe",35.2941176470588,"music",58.8235294117647,"movie, radio, set"
"123","Dance_MED_05","Dance","Medium","REACT (feat. Ella Henderson) - Don Diablo Remix","Switch Disco",NA,"2023","no",NA,00:00:00,00:00:30,NA,5,3.67647058823529,1.31933381341871,2.55882352941176,1.58001105616746,3.17647058823529,1.08629445852581,3.5,1.28511289446303,3.73529411764706,0.931236503808219,4.23529411764706,0.889631300184172,3,"Electronic",52.8301886792453,47.0588235294118,"2010s",32.3529411764706,11.7647058823529,"Europe",55.8823529411765,"music",58.8235294117647,"club, movie"
"124","Dance_MED_06","Dance","Medium","Summer Days - Radio Edit","Sean Finn",NA,"2016","yes","""-ah""",00:00:31,00:01:01,NA,6,3.52941176470588,0.928840728025648,2.05882352941176,1.27781006960152,2.5,1.23705417436062,3.14705882352941,1.35137086270059,3.55882352941176,0.92740029180919,4.67647058823529,0.474858079933817,3,"Electronic",50.9803921568627,55.8823529411765,"2000s",35.2941176470588,32.3529411764706,"Europe",50,"music",73.5294117647059,"club, concert, movie"
"125","Dance_MED_07","Dance","Medium","Ты засадишь","EA7",NA,"2017","no",NA,00:03:08,00:03:38,NA,7,3.34285714285714,1.23533413300534,1.51428571428571,0.950895199626262,1.97142857142857,1.01418510567422,3.05714285714286,1.41302464786082,3.62857142857143,0.972737625156423,4.17142857142857,0.78537043660242,3,"Electronic",43.3962264150943,57.1428571428571,"2010s",34.2857142857143,34.2857142857143,"Europe",57.1428571428571,"music",51.4285714285714,"club, game, movie, video"
"126","Electronic_HIGH_01","Electronic","High","Crimewaves","Crystal Castles, HEALTH",NA,"2008","no",NA,00:02:50,00:03:20,"https://open.spotify.com/playlist/5TiXNmkHGSl5VZME3Zn3vs?si=061ea59cf9184d78",1,3.14705882352941,1.13170166700487,2,1.39262124764558,2.23529411764706,1.1297310897359,3,1.27920429813366,3.55882352941176,0.927400291809191,3.88235294117647,0.769285614389245,3,"Electronic",40.7407407407407,64.7058823529412,"2010s",35.2941176470588,11.7647058823529,"Europe",44.1176470588235,"music",52.9411764705882,"bar, club, concert, game, movie"
"127","Electronic_HIGH_02","Electronic","High","Electric Feel","MGMT",NA,"2007","no",NA,00:00:00,00:00:30,NA,2,3.29411764705882,1.31493545790926,2.44117647058824,1.70899893559178,2.20588235294118,1.09487543956561,3.41176470588235,1.39517886458014,3.70588235294118,1.05971442021255,3.58823529411765,0.924994580125761,3,"Pop",27.4509803921569,32.3529411764706,"2000s",32.3529411764706,32.3529411764706,"USA_Canada",52.9411764705882,"music",61.7647058823529,"club, make, night"
"128","Electronic_HIGH_03","Electronic","High","Genesis","Grimes",NA,"2012","no",NA,00:00:00,00:00:30,NA,3,2.94117647058824,1.301308815993,1.52941176470588,1.02203878588701,2.61764705882353,1.07350194089825,3.02941176470588,1.24280460244457,3.41176470588235,1.13130782614833,2.85294117647059,0.657467728954628,3,"Electronic",46,67.6470588235294,"2000s",38.2352941176471,14.7058823529412,"Europe",44.1176470588235,"music",50,"bar, movie"
"129","Electronic_HIGH_04","Electronic","High","One More Time","Daft Punk",NA,"2001","no",NA,00:01:34,00:02:04,NA,4,3.88235294117647,1.12181416606001,3.05882352941176,1.73975227199577,1.79411764705882,0.880062386380402,3.32352941176471,1.29616189213535,3.79411764705882,1.12221133872816,4,0.816496580927726,3,"Dance",43.75,29.4117647058824,"2000s",38.2352941176471,38.2352941176471,"Europe",55.8823529411765,"music",58.8235294117647,"video"
"130","Electronic_HIGH_05","Electronic","High","Outside","Calvin Harris, Ellie Goulding",NA,"2014","yes","""dah""",00:03:10,00:03:40,NA,5,3.70588235294118,1.2438798481561,2.76470588235294,1.67076145821819,2.17647058823529,1.19266923036026,3.29411764705882,1.40409383621297,3.58823529411765,0.924994580125761,4,0.887625364598595,3,"Dance",32.0754716981132,44.1176470588235,"2010s",38.2352941176471,38.2352941176471,"Europe",44.1176470588235,"music",44.1176470588235,"club, movie"
"131","Electronic_HIGH_06","Electronic","High","The Other Side Of Paradise","Glass Animals",NA,"2016","yes","""oogh"", ""ha""",00:00:00,00:00:30,NA,6,3.23529411764706,1.39390064272262,2,1.43548112513055,2.58823529411765,1.25812865023207,2.88235294117647,1.3654770701969,3.14705882352941,0.988796419932486,3.41176470588235,0.82085126024381,3,"Electronic, HipHop",27.4509803921569,38.2352941176471,"2000s",44.1176470588235,38.2352941176471,"USA_Canada",67.6470588235294,"music",70.5882352941177,"club, game, video"
"132","Electronic_HIGH_07","Electronic","High","Venus As A Boy","Björk",NA,"1993","no",NA,00:03:54,00:04:24,NA,7,2.2,1.18321595661992,1.34285714285714,0.838165263181052,2.34285714285714,0.968408553272027,2.74285714285714,1.24482120480524,3.2,0.867721831274625,2.57142857142857,0.814779446364774,3,"Film",26.0869565217391,11.4285714285714,"1990s",25.7142857142857,25.7142857142857,"Asia",45.7142857142857,"music",60,"game, movie"
"133","Electronic_LOW_08","Electronic","Low","El Orden del Universo","D3ndron",NA,"2009","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/00syGQ9r8Gc4io6cI8xkxb?si=adc76a2a84b247e8",8,2.28125,1.02341537620756,1.375,0.751342883796911,2.78125,0.941322850927045,2.59375,1.18755305484198,2.8125,0.931093703056233,2.84375,1.01946776120142,2,"Electronic",43.1818181818182,59.375,"2010s",28.125,12.5,"USA_Canada",59.375,"music",43.75,"movie, people, radio"
"134","Electronic_LOW_09","Electronic","Low","Expansion","SUPREEMO",NA,"2021","no",NA,00:00:00,00:00:30,NA,9,3.10526315789474,1.00779324574713,1.60526315789474,1.02770996235031,3.28947368421053,0.956002225962639,2.94736842105263,1.27231154652005,3.18421052631579,1.22706556484433,4.44736842105263,0.828458954309637,2,"Electronic",42.3728813559322,65.7894736842105,"2000s",39.4736842105263,10.5263157894737,"USA_Canada",42.1052631578947,"music",63.1578947368421,"club, game"
"135","Electronic_LOW_10","Electronic","Low","Inflicted_1","coldrose",NA,"2020","no",NA,00:00:17,00:00:47,NA,10,2.0625,1.0453429750488,1.375,0.870669004920373,2.125,1.09985336266015,2.15625,1.11034359692205,2.46875,0.983226256244076,2,0.842423539174232,2,"Electronic",33.3333333333333,41.9354838709677,"2010s",31.25,18.75,"USA_Canada",46.875,"music",56.25,"club, concert"
"136","Electronic_LOW_11","Electronic","Low","Memoria","Spring In A Small Town",NA,"2020","yes","""ha"", ""yah"", (bird noise)",00:02:00,00:02:30,NA,11,2.58823529411765,1.13130782614833,1.32352941176471,0.806059935935818,3.05882352941176,0.951591218277216,3.08823529411765,1.21524775024443,3.32352941176471,0.806059935935819,2.35294117647059,0.812118551622534,2,"Ambient",35.7142857142857,29.4117647058824,"2000s",38.2352941176471,8.82352941176471,"USA_Canada",32.3529411764706,"music",61.7647058823529,"bar, old"
"137","Electronic_LOW_12","Electronic","Low","Reckless Heart","Continues",NA,"2012","no",NA,00:00:00,00:00:30,NA,12,2.5625,1.21648621433924,1.4375,0.840026881290309,3.28125,1.02341537620756,2.78125,1.23743686707646,3.03125,0.646797320799606,3.3125,0.965117408869628,2,"Electronic",45.6521739130435,65.625,"1990s",28.125,18.75,"USA_Canada",46.875,"music",40.625,"club, movie"
"138","Electronic_LOW_13","Electronic","Low","Simplicity","Macroform",NA,"2015","no",NA,00:00:00,00:00:30,NA,13,2.9375,1.10533894962061,1.71875,1.0846249537617,2.6875,0.859012936926128,3.28125,0.92402956941934,3.25,0.567961834247065,2.46875,0.802591568487018,2,"RnB",18.1818181818182,9.375,"1990s",28.125,9.375,"USA_Canada",59.375,"music",53.125,"movie"
"139","Electronic_LOW_14","Electronic","Low","Tape","Skip Cloud",NA,"2013","no",NA,00:00:38,00:01:08,NA,14,3.09375,1.1460837947184,1.40625,0.837021408752295,2.375,1.21150399730412,2.75,1.31982403519218,3.25,0.915810939779251,3.9375,0.840026881290309,2,"VG",53.1914893617021,59.375,"2000s",31.25,21.875,"USA_Canada",34.375,"music",50,"game, movie, video"
"140","Electronic_MED_15","Electronic","Medium","A Paw In My Face","The Field",NA,"2007","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4qsQmZ8WwxIUPkrEDXfU28?si=938ffe863269457d",15,2.45714285714286,1.14642300844222,1.28571428571429,0.667366579370367,2.02857142857143,1.15008220385773,2.2,1.20781767225512,2.65714285714286,1.08310167745114,2.8,0.933053179242276,1,"Electronic",32,45.7142857142857,"2000s",28.5714285714286,28.5714285714286,"Europe",60,"music",51.4285714285714,"club, concert, home, movie, relax"
"141","Electronic_MED_16","Electronic","Medium","Bodies of Water","Cosmo Sheldrake",NA,"2023","no",NA,00:00:14,00:00:44,NA,16,2.25806451612903,1.18230683934653,1.51612903225806,1.06053344256355,2.2258064516129,1.05545179644722,2.90322580645161,1.16489881419453,2.80645161290323,0.833440853278731,2.12903225806452,0.991360529234814,1,"Ambient",31.8181818181818,25.8064516129032,"2010s",35.4838709677419,6.45161290322581,"USA_Canada",48.3870967741936,"fictional",45.1612903225806,"bar, movie, shop"
"142","Electronic_MED_17","Electronic","Medium","Dumb Love","NEIL FRANCES",NA,"2017","yes","""ah"", ""oh""",00:02:43,00:03:13,NA,17,2.32258064516129,1.01282103632029,1.16129032258065,0.454369467397652,2.2258064516129,0.990275295708382,2.74193548387097,1.29016128024068,3.35483870967742,1.14158915834534,3.12903225806452,1.0875641125583,1,"Funk",25,19.3548387096774,"1990s",29.0322580645161,16.1290322580645,"USA_Canada",51.6129032258064,"music",48.3870967741936,"car"
"143","Electronic_MED_18","Electronic","Medium","Ghost Duet","Louie Zong",NA,"2017","yes","""ooo"", whistle",00:00:00,00:00:30,NA,18,2.52631578947368,1.1086110644299,1.8421052631579,1.32596351075866,1.81578947368421,0.925765224977744,2.73684210526316,1.15511109858365,3.26315789473684,0.860050612159848,2.07894736842105,0.85048726724722,1,"Ambient",25,18.4210526315789,"1990s",23.6842105263158,15.7894736842105,"USA_Canada",68.421052631579,"music",47.3684210526316,"club, concert"
"144","Electronic_MED_19","Electronic","Medium","Looped","Kiasmos",NA,"2014","no",NA,00:00:00,00:00:30,NA,19,2.96666666666667,1.03335187228457,1.36666666666667,0.764890496257058,3,0.982607368881035,3.56666666666667,1.16510568806775,3.23333333333333,1.04000442085709,2.83333333333333,0.791477593876918,1,"Electronic",27.906976744186,40,"2010s",36.6666666666667,36.6666666666667,"USA_Canada",53.3333333333333,"music",70,"festival, movie, party"
"145","Electronic_MED_20","Electronic","Medium","The Distance","Totally Enormous Extinct Dinosaurs",NA,"2023","no",NA,00:04:21,00:04:51,NA,20,3.09090909090909,1.2083986398235,1.3030303030303,0.809507893910263,1.87878787878788,1.02340045185083,3,1.29903810567666,3.21212121212121,1.08275042592856,2.33333333333333,0.957427107756338,1,"Electronic",41.6666666666667,60.6060606060606,"2000s",48.4848484848485,3.03030303030303,"USA_Canada",51.5151515151515,"music",54.5454545454545,"movie"
"146","Electronic_MED_21","Electronic","Medium","Things Will Never Be There","JJ",NA,"2009","no",NA,00:00:00,00:00:30,NA,21,2.6875,1.22967344209491,1.34375,0.700662129242646,3,1.16397539049476,3.09375,1.2276222756259,3.75,0.87988269012812,3.59375,0.712078964450505,1,"Film",19.5652173913043,25,"2000s",31.25,31.25,"Latin_SouthAm",34.375,"music",40.625,"movie"
"147","Film_HIGH_15","Film","High","Journey To The Real World","Tame Impala","Barbie","2023","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/4myAkVBb9KS18ydXqDXqu6?si=db34283de8ae4f5e",15,3.11428571428571,1.07843646548326,1.71428571428571,0.987314496989883,2.77142857142857,1.13980685375442,3.25714285714286,1.01003369608488,3.51428571428571,0.919444479705276,3.45714285714286,0.885931120110267,1,"Electronic",39.2156862745098,5.71428571428571,"1980s",45.7142857142857,2.85714285714286,"Europe",42.8571428571429,"music",40,"bar, concert, movie, radio"
"148","Film_HIGH_16","Film","High","Main Theme (From ""The Dark Knight Rises"")","Hans Zimmer","The Dark Knight Rises","2005-2012","no",NA,00:00:00,00:00:30,NA,16,4,0.966091783079296,2.06451612903226,1.43609386580329,2.61290322580645,1.20214861407506,3.74193548387097,0.964978132238718,3.29032258064516,0.863849847565991,3.54838709677419,0.925156191404794,1,"Film",54.7619047619048,74.1935483870968,"2000s",38.7096774193548,38.7096774193548,"USA_Canada",80.6451612903226,"fictional",74.1935483870968,"bar, concert, movie"
"149","Film_HIGH_17","Film","High","Star Wars (Main Theme)","John Williams","Star Wars","1977-2023","no",NA,00:00:00,00:00:30,NA,17,4.61290322580645,0.71542152399075,4.7741935483871,0.56033783972141,3.35483870967742,1.05034556525537,4.16129032258065,0.86010752016045,4.38709677419355,0.71542152399075,4.45161290322581,0.767624460154806,1,"Film",75.6756756756757,90.3225806451613,"1970s",48.3870967741936,48.3870967741936,"USA_Canada",90.3225806451613,"autobioMedia",80.6451612903226,"club, movie"
"150","Film_HIGH_18","Film","High","The Avengers","Alan Silvestri","Avengers","2008-2023","no",NA,00:00:00,00:00:30,NA,18,3.6578947368421,1.04690833872946,2.05263157894737,1.54127655797557,2.97368421052632,0.999644317968475,3.52631578947368,1.24633174415992,3.42105263157895,0.91921173478762,4,0.805387266256829,1,"Film",74.468085106383,89.4736842105263,"2010s",28.9473684210526,23.6842105263158,"USA_Canada",84.2105263157895,"autobioMedia",63.1578947368421,"background, movie"
"151","Film_HIGH_19","Film","High","The Glory Days","Michael Giacchino","The Incredibles","2004-2018","no",NA,00:00:00,00:00:30,NA,19,3.5,1.10640766945755,2.4,1.32872767765984,3.2,1.21485063648397,3.7,0.876906789368961,3.83333333333333,0.912870929175277,4.43333333333333,0.504006932993731,1,"Film",69.4444444444444,83.3333333333333,"2000s",36.6666666666667,36.6666666666667,"USA_Canada",80,"autobioMedia",76.6666666666667,"background, bar, club, movie"
"152","Film_HIGH_20","Film","High","Theme From Jurassic Park","John Williams","Jurassic Park","1993-2022","no",NA,00:01:09,00:01:39,NA,20,4.24242424242424,1.03169469291741,3.78787878787879,1.45253175003113,2.63636363636364,1.08449820822183,3.96969696969697,1.2115292114939,4.06060606060606,0.933387444318875,3.36363636363636,0.895062212159783,1,"Film",62.2222222222222,81.8181818181818,"1990s",63.6363636363636,63.6363636363636,"USA_Canada",69.6969696969697,"autobioMedia",84.8484848484848,""
"153","Film_HIGH_21","Film","High","Top Gun Anthem","Harold Faltermeyer","Top Gun Maverick","2022","no",NA,00:00:00,00:00:30,NA,21,2.90625,1.25362377954678,1.71875,1.0846249537617,2.34375,0.901946819117474,3.09375,1.27909683358119,3.25,1.04726987617729,2.5,1.10716143882132,1,"Film",34.0909090909091,43.75,"1990s, 2000s",25,6.25,"USA_Canada",56.25,"fictional",34.375,"game, show"
"154","Film_LOW_01","Film","Low","Hammer of the Gods: Opening Title","Benjamin Wallfisch","Hammer of the Gods","2013","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/5Sap2Fo8ltqrpU8tMwLtCD?si=cf874b959e224491",1,3.26470588235294,1.05338771041303,1.97058823529412,1.2181778274338,2.08823529411765,0.900089122147072,3,1.07308673997732,2.32352941176471,1.06516717240504,2.47058823529412,1.10742108598111,3,"Film",47.9166666666667,67.6470588235294,"2010s",29.4117647058824,29.4117647058824,"USA_Canada",73.5294117647059,"fictional",50,"concert, game, movie, video"
"155","Film_LOW_02","Film","Low","Main Titles","Marius Ruhland","Death of a Superhero","2012","no",NA,00:00:00,00:00:30,NA,2,2.76470588235294,1.3040455357687,1.41176470588235,0.82085126024381,2,0.887625364598595,2.85294117647059,1.30575307288324,2.70588235294118,1.03072236407306,2,0.778498944161523,3,"Film",35.5555555555556,47.0588235294118,"2010s",44.1176470588235,44.1176470588235,"USA_Canada",44.1176470588235,"fictional",44.1176470588235,"bar, club, radio"
"156","Film_LOW_03","Film","Low","Samajavaragamana","Sid Sriram","Ala Vaikunthapurramuloo","2020","no",NA,00:01:27,00:01:57,NA,3,2.38235294117647,1.15508640323159,1.41176470588235,0.957194355326071,3.08823529411765,1.3112022486628,3.47058823529412,1.13445472465041,3.64705882352941,0.949716159867634,3.55882352941176,0.92740029180919,3,"Folk",28.5714285714286,26.4705882352941,"2000s",44.1176470588235,2.94117647058824,"Asia",82.3529411764706,"music",44.1176470588235,"club, movie, show, video"
"157","Film_LOW_04","Film","Low","The Streets of Miami","Christopher Hajian","Critical Thinking","2020","no",NA,00:00:00,00:00:30,NA,4,2.70588235294118,1.11544017034467,1.38235294117647,0.739152089256124,2.52941176470588,1.26095908946799,3.52941176470588,1.0797107951065,3.85294117647059,0.821393971880119,4.29411764705882,0.759960595657348,3,"Dance",26.1904761904762,2.94117647058824,"2000s",26.4705882352941,2.94117647058824,"Africa",55.8823529411765,"music",58.8235294117647,"concert, movie, radio"
"158","Film_LOW_05","Film","Low","Troy's Theme","We Are Dark Angels","Dog Eat Dog","2017","no",NA,00:00:00,00:00:30,NA,5,3.32352941176471,1.06516717240504,1.67647058823529,1.22401693975439,2.20588235294118,1.06683933540057,3.85294117647059,0.988796419932486,3.70588235294118,0.759960595657348,3.5,0.748736309127626,3,"Jazz",58.1395348837209,17.6470588235294,"1960s",29.4117647058824,5.88235294117647,"USA_Canada",79.4117647058823,"music",41.1764705882353,"club, movie"
"159","Film_LOW_06","Film","Low","Until Now","Jerome Dillon","Officer Down","2013","no",NA,00:00:00,00:00:30,NA,6,3.14705882352941,1.18404424930563,1.64705882352941,0.981104910251593,2.20588235294118,0.946425868799924,3.14705882352941,1.07681778490582,2.55882352941176,1.02072987761991,1.85294117647059,0.821393971880119,3,"Film",41.304347826087,55.8823529411765,"1990s",32.3529411764706,26.4705882352941,"USA_Canada",50,"music",52.9411764705882,"concert"
"160","Film_LOW_07","Film","Low","Where Is My Dad","André Manoukian","Fonzy","2013","no",NA,00:00:00,00:00:30,NA,7,2.48571428571429,1.22165337751341,1.48571428571429,1.06747168501995,2.88571428571429,1.38842756110536,3.65714285714286,1.28206765772778,3.77142857142857,0.87735277919413,3.42857142857143,0.814779446364774,3,"Electronic",23.9130434782609,8.57142857142857,"2000s",22.8571428571429,20,"USA_Canada",28.5714285714286,"music",68.5714285714286,"bar, club, concert, game, movie, video"
"161","Film_MED_08","Film","Medium","Bob Wakes Up","David Newman","The Spy Next Door","2010","no",NA,00:00:00,00:00:30,"https://open.spotify.com/playlist/6jPgsiuL0UdlXj44wioStm?si=e0ad0a92c5534fd1",8,2.75,1.10716143882132,1.59375,1.04292934223907,4,0.842423539174232,3.40625,0.945596756448779,3.8125,0.692703911983626,4.1875,0.692703911983626,2,"Film",59.4594594594595,68.75,"2000s",21.875,15.625,"USA_Canada",75,"autobioMedia",53.125,"background, game, movie, video"
"162","Film_MED_09","Film","Medium","Carolina","David Buckley","From Paris with Love","2010","no",NA,00:00:00,00:00:30,NA,9,3.28947368421053,1.08821437516502,1.78947368421053,1.14273012909322,2.39473684210526,1.12800885764709,3.21052631578947,1.11882889392586,2.68421052631579,1.0424830845188,2.5,1.00673408282104,2,"Film",58.8235294117647,78.9473684210526,"2000s",26.3157894736842,23.6842105263158,"USA_Canada",76.3157894736842,"autobioMedia",57.8947368421053,"club, radio"
"163","Film_MED_10","Film","Medium","Hoffa Trailer","David Newman","Hoffa","1992","no",NA,00:00:00,00:00:30,NA,10,2.875,1.03954084156916,1.34375,0.700662129242646,2.59375,1.07341405894253,2.90625,1.05828147362569,2.46875,0.76133901566529,2.4375,0.948258165473463,2,"Film",55,70.9677419354839,"1980s, 2000s",21.875,12.5,"USA_Canada",87.5,"autobioMedia",65.625,"club, concert, movie"
"164","Film_MED_11","Film","Medium","The Strangers Prey At Night","Adrian Johnston","The Strangers Prey At Night","2018","no",NA,00:00:00,00:00:30,NA,11,3.23529411764706,1.07474658124776,1.79411764705882,1.09487543956561,2.29411764705882,0.871411664352764,3.29411764705882,1.11544017034467,3,1.12815214963553,2.97058823529412,0.968763476704604,2,"Film",51.1627906976744,64.7058823529412,"2010s",26.4705882352941,26.4705882352941,"USA_Canada",58.8235294117647,"autobioMedia, fictional",50,"background, movie"
"165","Film_MED_12","Film","Medium","The world is amazed - Main Title Theme","Rolfe Kent","Downsizing","2017","no",NA,00:00:00,00:00:30,NA,12,3.46875,1.13547986161316,1.5625,1.01401469735483,2.28125,1.05446439545881,3.4375,1.07575929673702,4,0.950381926622983,3.53125,0.841825014381676,2,"Film",60.9756097560976,78.125,"2000s",18.75,15.625,"USA_Canada",68.75,"autobioMedia, fictional",53.125,"movie, show"
"166","Film_MED_13","Film","Medium","Tinker Tailor Soldier Spy","Alberto Iglesias","Tinker Tailor Soldier Spy","2011","no",NA,00:00:00,00:00:30,NA,13,3.21875,1.23743686707646,1.625,1.03954084156916,2.0625,0.981687158630159,3.5625,0.981687158630159,3.09375,0.892960823473272,2.0625,0.87758833761769,2,"Classical",40.8163265306122,50,"2000s, pre1960",21.875,18.75,"Europe",53.125,"music",50,"set"
"167","Film_MED_14","Film","Medium","Welcome To The Army","Hans Zimmer","Renaissance Man","1994","no",NA,00:00:00,00:00:30,NA,14,3.09375,1.11758307766531,1.34375,0.827330530351451,1.875,0.870669004920373,3.4375,1.1896733083688,3.03125,0.932716289886348,1.78125,0.832190075992645,2,"Ambient",33.3333333333333,43.75,"2000s",25,18.75,"USA_Canada",50,"music",50,"club"
"168","Folk_HIGH_08","Folk","High","Flightless Bird, American mouth","Iron & Wine",NA,"2007","yes","""ooo""",00:02:35,00:03:05,"https://open.spotify.com/playlist/3niyv2eEp34cg8eQlrcz6r?si=66219695c3ef4a20",8,2.75,0.915810939779251,1.5625,0.948258165473463,1.75,0.7184212081071,3.125,0.975506485486286,3.40625,0.837021408752295,2.46875,0.949851431506782,2,"Film",25,6.25,"2000s",28.125,28.125,"USA_Canada",65.625,"music",53.125,"club"
"169","Folk_HIGH_09","Folk","High","Little Lion Man","Mumford & Sons",NA,"2009","yes","""ah""",00:02:20,00:02:50,NA,9,3.18421052631579,1.22706556484433,2.42105263157895,1.60458092444756,2.94736842105263,0.984950771744254,3.44736842105263,1.13178568358608,3.63157894736842,0.819395051459074,3.28947368421053,0.92730049174551,2,"Folk",33.3333333333333,47.3684210526316,"2010s",39.4736842105263,23.6842105263158,"USA_Canada",50,"music",60.5263157894737,"background, concert, game, show"
